ab,year,questionType,title,word,words,count,level,pos,fromChoices
A,101,R,A-101-R-Q41to44,once,once,1,9,,0
A,101,R,A-101-R-Q41to44,symbol,symbols,1,2,n.,0
A,101,R,A-101-R-Q41to44,different,different,2,1,adj.,0
A,101,R,A-101-R-Q41to44,establish,established,1,4,v./(n.),0
A,101,R,A-101-R-Q41to44,government,government,1,2,n.,0
A,101,R,A-101-R-Q41to44,business,business,1,2,n.,0
A,101,R,A-101-R-Q41to44,represent,represented,1,3,v.,0
A,101,R,A-101-R-Q41to44,province,Provinces,1,5,n.,0
A,101,R,A-101-R-Q41to44,used,used,1,2,adj.,0
A,101,R,A-101-R-Q41to44,all,all,1,1,adj./adv./pron./n.,0
A,101,R,A-101-R-Q41to44,item,items,1,2,n.,0
A,101,R,A-101-R-Q41to44,ruby,ruby,1,6,n./adj.,0
A,101,R,A-101-R-Q41to44,silver,silver,1,1,n./adj.,0
A,101,R,A-101-R-Q41to44,purpose,purpose,1,1,n.,0
A,101,R,A-101-R-Q41to44,this,this,1,1,pron./adj./adv.,0
A,101,R,A-101-R-Q41to44,introduce,introduce,1,2,v.,0
A,101,R,A-101-R-Q41to44,advertise,advertise,1,3,v./(n.),0
A,101,R,A-101-R-Q41to44,persuade,persuade,1,3,v.,0
A,101,R,A-101-R-Q41to44,men,men,1,9,,0
A,101,R,A-101-R-Q41to44,compare,compare,1,2,v.,0
A,101,R,A-101-R-Q45to48,upset,upset,1,3,v./n./adj.,1
A,101,R,A-101-R-Q45to48,wesla,Wesla,9,9,,0
A,101,R,A-101-R-Q45to48,a,a;A,17,1,art.,0
A,101,R,A-101-R-Q45to48,famous,famous,1,2,adj.,0
A,101,R,A-101-R-Q45to48,jazz,jazz,1,2,n./v.,0
A,101,R,A-101-R-Q45to48,have,has;had;have,5,1,v./aux.,0
A,101,R,A-101-R-Q45to48,unique,unique,1,4,adj./n.,0
A,101,R,A-101-R-Q45to48,style,style,1,3,n./v.,0
A,101,R,A-101-R-Q45to48,and,and,14,1,conj.,0
A,101,R,A-101-R-Q45to48,life,life,2,1,n.,0
A,101,R,A-101-R-Q45to48,so,so,4,1,adv.,0
A,101,R,A-101-R-Q45to48,i,I,7,1,pron.,0
A,101,R,A-101-R-Q45to48,decide,decided,1,1,v.,0
A,101,R,A-101-R-Q45to48,to,to,15,1,prep.,0
A,101,R,A-101-R-Q45to48,see,see,1,1,v.,0
A,101,R,A-101-R-Q45to48,one,one,1,1,n./adj./pron.,0
A,101,R,A-101-R-Q45to48,of,of,6,9,,0
A,101,R,A-101-R-Q45to48,her,her,9,1,pron.,0
A,101,R,A-101-R-Q45to48,performance,performances,1,3,n.,0
A,101,R,A-101-R-Q45to48,interview,interview,1,2,n./v.,0
A,101,R,A-101-R-Q45to48,for,for,2,1,prep./conj.,0
A,101,R,A-101-R-Q45to48,my,my,1,1,pron.,0
A,101,R,A-101-R-Q45to48,go,went;go;going,4,1,v./n.,0
A,101,R,A-101-R-Q45to48,nightclub,nightclub,1,9,,0
A,101,R,A-101-R-Q45to48,in,in,12,1,prep./adv./adj.,0
A,101,R,A-101-R-Q45to48,new,New,1,1,adj.,0
A,101,R,A-101-R-Q45to48,york,York,1,9,,0
A,101,R,A-101-R-Q45to48,watch,watched;watching,2,1,n.,0
A,101,R,A-101-R-Q45to48,the,the;The,16,1,art.,0
A,101,R,A-101-R-Q45to48,stage,stage,1,2,n./v.,0
A,101,R,A-101-R-Q45to48,light,lights,1,1,n./v./adj.,0
A,101,R,A-101-R-Q45to48,after,After,3,1,prep./conj./adv.,0
A,101,R,A-101-R-Q45to48,band,band,1,1,n.,0
A,101,R,A-101-R-Q45to48,play,played,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,an,an,1,1,art.,0
A,101,R,A-101-R-Q45to48,whitfield,Whitfield,4,9,,0
A,101,R,A-101-R-Q45to48,wheel,wheeled,1,2,n./v.,0
A,101,R,A-101-R-Q45to48,herself,herself,1,9,,0
A,101,R,A-101-R-Q45to48,onstage,onstage,1,9,,0
A,101,R,A-101-R-Q45to48,as,As;as,2,1,adv./conj./prep./pron.,0
A,101,R,A-101-R-Q45to48,she,she;She,18,1,pron./n.,0
A,101,R,A-101-R-Q45to48,whitfield's,Whitfield's,2,9,,0
A,101,R,A-101-R-Q45to48,voice,voice,1,1,n./v.,0
A,101,R,A-101-R-Q45to48,be,was;Be;be,11,1,v.,0
A,101,R,A-101-R-Q45to48,powerful,powerful,1,2,adj.,0
A,101,R,A-101-R-Q45to48,soulful,soulful,1,9,,0
A,101,R,A-101-R-Q45to48,that,that,8,1,pron./adj./adv./conj.,0
A,101,R,A-101-R-Q45to48,everyone,everyone,1,9,,0
A,101,R,A-101-R-Q45to48,room,room,1,1,n./v.,0
A,101,R,A-101-R-Q45to48,forget,forgot,1,1,v.,0
A,101,R,A-101-R-Q45to48,wheelchair,wheelchair,1,5,n.,0
A,101,R,A-101-R-Q45to48,even,even,1,1,adv.,0
A,101,R,A-101-R-Q45to48,is,is,8,1,v.,0
A,101,R,A-101-R-Q45to48,small,small,1,1,adj./n./adv.,0
A,101,R,A-101-R-Q45to48,witty,witty,1,6,adj.,0
A,101,R,A-101-R-Q45to48,persistent,persistent,1,6,adj.,0
A,101,R,A-101-R-Q45to48,raise,Raised,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,begin,began,1,1,v.,0
A,101,R,A-101-R-Q45to48,perform,performing,1,3,v.,0
A,101,R,A-101-R-Q45to48,public,public,1,1,adj./n.,0
A,101,R,A-101-R-Q45to48,at,at,4,1,prep.,0
A,101,R,A-101-R-Q45to48,age,age,2,1,n./v.,0
A,101,R,A-101-R-Q45to48,when,when;When,9,1,adv./pron./conj.,0
A,101,R,A-101-R-Q45to48,take,took,1,1,v.,0
A,101,R,A-101-R-Q45to48,job,job,1,1,n.,0
A,101,R,A-101-R-Q45to48,sing,singing;sing,5,1,v.,0
A,101,R,A-101-R-Q45to48,waitress,waitress,1,2,n.,0
A,101,R,A-101-R-Q45to48,pizza,pizza,2,2,n.,0
A,101,R,A-101-R-Q45to48,study,studying,1,1,n.,0
A,101,R,A-101-R-Q45to48,classical,classical,1,3,adj.,0
A,101,R,A-101-R-Q45to48,music,music,1,1,n.,0
A,101,R,A-101-R-Q45to48,move,moved,1,1,v./(n.),0
A,101,R,A-101-R-Q45to48,san,San,2,9,,0
A,101,R,A-101-R-Q45to48,francisco,Francisco,2,9,,0
A,101,R,A-101-R-Q45to48,on,on,3,9,,0
A,101,R,A-101-R-Q45to48,with,with,2,1,prep.,0
A,101,R,A-101-R-Q45to48,opera,Opera,1,4,n.,0
A,101,R,A-101-R-Q45to48,home,home,1,1,n./adj./adv./v.,0
A,101,R,A-101-R-Q45to48,from,from,3,1,prep.,0
A,101,R,A-101-R-Q45to48,rehearsal,rehearsal,1,6,n.,0
A,101,R,A-101-R-Q45to48,catch,caught,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,midst,midst,1,5,prep./n.,0
A,101,R,A-101-R-Q45to48,random,random,1,6,adj.,0
A,101,R,A-101-R-Q45to48,shoot,shooting,1,2,v./n.,0
A,101,R,A-101-R-Q45to48,left,left,1,1,adj./adv./n.,0
A,101,R,A-101-R-Q45to48,paralyze,paralyzed,1,6,v.,0
A,101,R,A-101-R-Q45to48,waist,waist,1,2,n.,0
A,101,R,A-101-R-Q45to48,ask,asked,2,1,v.,0
A,101,R,A-101-R-Q45to48,how,how,1,1,adv.,0
A,101,R,A-101-R-Q45to48,deal,dealt,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,realization,realization,1,6,n.,0
A,101,R,A-101-R-Q45to48,she'd,she'd,1,9,,0
A,101,R,A-101-R-Q45to48,never,never,1,1,adv.,0
A,101,R,A-101-R-Q45to48,walk,walk,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,confess,confessed,1,4,v.,0
A,101,R,A-101-R-Q45to48,initially,initially,1,9,,0
A,101,R,A-101-R-Q45to48,didn't,didn't,1,9,,0
A,101,R,A-101-R-Q45to48,want,want,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,face,face,1,1,n./v.,0
A,101,R,A-101-R-Q45to48,year,year,1,1,n.,0
A,101,R,A-101-R-Q45to48,depression,depression,1,4,n.,0
A,101,R,A-101-R-Q45to48,try,tried;Try,2,1,v./n.,0
A,101,R,A-101-R-Q45to48,kill,kill,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,then,then,1,1,adv./adj./n./conj.,0
A,101,R,A-101-R-Q45to48,admit,admitted,2,3,v.,0
A,101,R,A-101-R-Q45to48,hospital,hospital,1,2,n.,0
A,101,R,A-101-R-Q45to48,where,where,1,1,adv./conj./pron./n.,0
A,101,R,A-101-R-Q45to48,able,able,1,1,adj.,0
A,101,R,A-101-R-Q45to48,say,said,1,1,v.,0
A,101,R,A-101-R-Q45to48,come,came,1,1,v.,0
A,101,R,A-101-R-Q45to48,understand,understand,1,1,v.,0
A,101,R,A-101-R-Q45to48,only,only,2,1,adv./adj./conj.,0
A,101,R,A-101-R-Q45to48,thing,thing,1,1,n.,0
A,101,R,A-101-R-Q45to48,lose,lost;losing,4,2,v.,0
A,101,R,A-101-R-Q45to48,this,this,1,1,pron./adj./adv.,0
A,101,R,A-101-R-Q45to48,misfortunate,misfortunate,1,9,,0
A,101,R,A-101-R-Q45to48,event,event,1,2,n.,0
A,101,R,A-101-R-Q45to48,ability,ability,1,2,n.,0
A,101,R,A-101-R-Q45to48,still,still,2,1,adj.,0
A,101,R,A-101-R-Q45to48,possess,possessed,1,4,v.,0
A,101,R,A-101-R-Q45to48,most,most,2,1,adj./pron./adv.,0
A,101,R,A-101-R-Q45to48,valuable,valuable,1,3,adj.,0
A,101,R,A-101-R-Q45to48,point,Pointing,1,1,v.,0
A,101,R,A-101-R-Q45to48,important,important,1,1,adj.,0
A,101,R,A-101-R-Q45to48,real,real,1,1,adj.,0
A,101,R,A-101-R-Q45to48,disability,disability,1,6,n.,0
A,101,R,A-101-R-Q45to48,your,your,1,1,pron.,0
A,101,R,A-101-R-Q45to48,if,if,1,1,conj.,0
A,101,R,A-101-R-Q45to48,angry,angry,1,1,adj.,0
A,101,R,A-101-R-Q45to48,about,about,2,1,prep./adv.,0
A,101,R,A-101-R-Q45to48,what,what,4,1,pron./adj.,0
A,101,R,A-101-R-Q45to48,being,being,1,3,n.,0
A,101,R,A-101-R-Q45to48,frustrate,frustrated,1,3,v.,0
A,101,R,A-101-R-Q45to48,everybody's,everybody's,1,9,,0
A,101,R,A-101-R-Q45to48,because,because,1,1,conj.,0
A,101,R,A-101-R-Q45to48,love,love,1,1,n./v.,0
A,101,R,A-101-R-Q45to48,but,But,1,1,conj./prep./adv.,0
A,101,R,A-101-R-Q45to48,happen,happens;happened,2,1,v.,0
A,101,R,A-101-R-Q45to48,just,just,1,1,adj.,0
A,101,R,A-101-R-Q45to48,remove,remove,1,3,v.,0
A,101,R,A-101-R-Q45to48,myself,myself,1,9,,0
A,101,R,A-101-R-Q45to48,can,can,3,1,v.(aux.),0
A,101,R,A-101-R-Q45to48,focus,focus,1,2,n./v.,0
A,101,R,A-101-R-Q45to48,instead,instead,1,3,adv.,0
A,101,R,A-101-R-Q45to48,which,which,1,1,pron./adj.,0
A,101,R,A-101-R-Q45to48,following,following,2,2,prep./n./adj.,0
A,101,R,A-101-R-Q45to48,place,places,1,1,n./v.,0
A,101,R,A-101-R-Q45to48,news,news,1,1,n.,0
A,101,R,A-101-R-Q45to48,do,does,1,1,v./aux.,0
A,101,R,A-101-R-Q45to48,mean,mean,1,1,v.,0
A,101,R,A-101-R-Q45to48,last,last,1,1,adj./adv./n.,0
A,101,R,A-101-R-Q45to48,out,out,1,1,adv./prep./n./adj./v.,0
A,101,R,A-101-R-Q45to48,other,other,3,1,adj./pron.,0
A,101,R,A-101-R-Q45to48,people,people,1,1,n./v.,0
A,101,R,A-101-R-Q45to48,statement,statements,1,1,v./(n.),0
A,101,R,A-101-R-Q45to48,true,true,1,1,adj./adv./v.,0
A,101,R,A-101-R-Q45to48,physical,physical,1,4,adj.,0
A,101,R,A-101-R-Q45to48,it,It,4,1,pron.,0
A,101,R,A-101-R-Q45to48,cause,caused,1,1,n./v.,0
A,101,R,A-101-R-Q45to48,by,by,1,1,prep./adv.,0
A,101,R,A-101-R-Q45to48,traffic,traffic,1,2,n./v.,0
A,101,R,A-101-R-Q45to48,make,made;make,2,1,v.,0
A,101,R,A-101-R-Q45to48,sad,sad,1,1,adj.,0
A,101,R,A-101-R-Q45to48,depress,depressed,1,4,v.,0
A,101,R,A-101-R-Q45to48,seriously,seriously,1,9,,0
A,101,R,A-101-R-Q45to48,affect,affected,1,3,v.,0
A,101,R,A-101-R-Q45to48,college,college,1,3,n.,0
A,101,R,A-101-R-Q45to48,advice,advice,1,3,n.,0
A,101,R,A-101-R-Q45to48,would,would,1,9,,0
A,101,R,A-101-R-Q45to48,likely,likely,1,1,adj./adv.,0
A,101,R,A-101-R-Q45to48,give,give,1,1,v.,0
A,101,R,A-101-R-Q45to48,disable,disabled,1,6,v.,0
A,101,R,A-101-R-Q45to48,ignore,Ignore,1,2,v.,0
A,101,R,A-101-R-Q45to48,you,you,4,1,pron.,0
A,101,R,A-101-R-Q45to48,best,best,1,1,adj./adv./n./v.,0
A,101,R,A-101-R-Q45to48,use,use,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,modest,modest,1,4,adj.,0
A,101,R,A-101-R-Q45to48,hard-working,hard-working,1,9,,0
A,101,R,A-101-R-Q45to48,earn,earn,1,2,v.,0
A,101,R,A-101-R-Q45to48,respect,respect,1,2,n./v.,0
A,101,R,A-101-R-Q45to48,acquire,Acquire,1,4,v.,0
A,101,R,A-101-R-Q45to48,skill,skill,1,1,n.,0
A,101,R,A-101-R-Q45to48,successful,successful,1,2,adj.,0
A,101,R,A-101-R-Q45to48,whenever,whenever,1,2,conj./adv.,0
A,101,R,A-101-R-Q45to48,feel,feel,1,1,v./n.,0
A,101,R,A-101-R-Q45to48,upset,upset,1,3,v./n./adj.,0
A,101,R,A-101-R-Q49to52,being,being,1,3,n.,1
A,101,R,A-101-R-Q49to52,fork,Forks;forks;fork,20,1,n./v.,0
A,101,R,A-101-R-Q49to52,trace,trace,1,3,v./n.,0
A,101,R,A-101-R-Q49to52,their,their,3,1,pron.,0
A,101,R,A-101-R-Q49to52,origin,origins,1,3,n.,0
A,101,R,A-101-R-Q49to52,back,back,1,1,n./adj./adv./v.,0
A,101,R,A-101-R-Q49to52,to,to,20,1,prep.,0
A,101,R,A-101-R-Q49to52,the,the;The,31,1,art.,0
A,101,R,A-101-R-Q49to52,ancient,ancient,1,2,adj.,0
A,101,R,A-101-R-Q49to52,at,at,2,1,prep.,0
A,101,R,A-101-R-Q49to52,that,that,2,1,pron./adj./adv./conj.,0
A,101,R,A-101-R-Q49to52,time,time,1,1,n./v.,0
A,101,R,A-101-R-Q49to52,be,were;was;be;been,18,1,v.,0
A,101,R,A-101-R-Q49to52,fairly,fairly,2,3,adv.,0
A,101,R,A-101-R-Q49to52,large,large;larger,2,1,adj.,0
A,101,R,A-101-R-Q49to52,with,with,5,1,prep.,0
A,101,R,A-101-R-Q49to52,two,two,2,1,n./adj.,0
A,101,R,A-101-R-Q49to52,tin,tines,6,5,n./v.,0
A,101,R,A-101-R-Q49to52,aid,aided,1,2,n./v.,0
A,101,R,A-101-R-Q49to52,in,in;In,11,1,prep./adv./adj.,0
A,101,R,A-101-R-Q49to52,carve,carving,2,4,v.,0
A,101,R,A-101-R-Q49to52,of,of,12,9,,0
A,101,R,A-101-R-Q49to52,meat,meat,3,1,n.,0
A,101,R,A-101-R-Q49to52,prevent,prevented,1,3,v.,0
A,101,R,A-101-R-Q49to52,from,from;From,3,1,prep.,0
A,101,R,A-101-R-Q49to52,twist,twisting;twist,2,3,v./n.,0
A,101,R,A-101-R-Q49to52,or,or,2,1,conj.,0
A,101,R,A-101-R-Q49to52,move,moving,1,1,v./(n.),0
A,101,R,A-101-R-Q49to52,during,during,2,1,prep.,0
A,101,R,A-101-R-Q49to52,and,and,4,1,conj.,0
A,101,R,A-101-R-Q49to52,allow,allowed,1,1,v.,0
A,101,R,A-101-R-Q49to52,food,food,3,1,n.,0
A,101,R,A-101-R-Q49to52,slide,slide,1,2,v./n.,0
A,101,R,A-101-R-Q49to52,off,off,2,1,"adv./prep./adj. ",0
A,101,R,A-101-R-Q49to52,more,more,2,1,adj./pron./adv.,0
A,101,R,A-101-R-Q49to52,easily,easily,1,9,,0
A,101,R,A-101-R-Q49to52,than,than,1,1,prep./conj.,0
A,101,R,A-101-R-Q49to52,it,it,2,1,pron.,0
A,101,R,A-101-R-Q49to52,would,would,2,9,,0
A,101,R,A-101-R-Q49to52,a,a,9,1,art.,0
A,101,R,A-101-R-Q49to52,century,century,2,2,n.,0
A,101,R,A-101-R-Q49to52,royal,royal,1,2,adj.,0
A,101,R,A-101-R-Q49to52,court,courts,1,2,n./v.,0
A,101,R,A-101-R-Q49to52,middle,Middle,3,1,adj./n./v.,0
A,101,R,A-101-R-Q49to52,east,East,1,1,n./adj./adv.,0
A,101,R,A-101-R-Q49to52,begin,began,2,1,v.,0
A,101,R,A-101-R-Q49to52,use,use;using,5,1,v./n.,0
A,101,R,A-101-R-Q49to52,table,table,3,1,n.,0
A,101,R,A-101-R-Q49to52,for,for,4,1,prep./conj.,0
A,101,R,A-101-R-Q49to52,through,through,2,2,prep./adv.,0
A,101,R,A-101-R-Q49to52,common,common,1,1,adj./n.,0
A,101,R,A-101-R-Q49to52,among,among,2,1,prep.,0
A,101,R,A-101-R-Q49to52,wealthy,wealthy;Wealthy,7,3,adj.,0
A,101,R,A-101-R-Q49to52,byzantine,Byzantine,1,9,,0
A,101,R,A-101-R-Q49to52,wife,wife,1,1,n.,0
A,101,R,A-101-R-Q49to52,bring,brought,3,1,v.,0
A,101,R,A-101-R-Q49to52,they,they;They,7,1,pron.,0
A,101,R,A-101-R-Q49to52,not,not,3,1,adv.,0
A,101,R,A-101-R-Q49to52,widely,widely,1,9,,0
A,101,R,A-101-R-Q49to52,adopt,adopted,2,3,v.,0
A,101,R,A-101-R-Q49to52,there,there,1,1,adv./n.,0
A,101,R,A-101-R-Q49to52,until,until,1,1,prep./conj.,0
A,101,R,A-101-R-Q49to52,then,Then,1,1,adv./adj./n./conj.,0
A,101,R,A-101-R-Q49to52,italy,Italy,1,9,,0
A,101,R,A-101-R-Q49to52,french,French,1,9,,0
A,101,R,A-101-R-Q49to52,also,also,2,1,adv.,0
A,101,R,A-101-R-Q49to52,slow,slow,1,1,adj./adv./v.,0
A,101,R,A-101-R-Q49to52,accept,accept,1,2,v.,0
A,101,R,A-101-R-Q49to52,them,them,2,1,pron.,0
A,101,R,A-101-R-Q49to52,thought,thought,2,1,n.,0
A,101,R,A-101-R-Q49to52,england,England,2,9,,0
A,101,R,A-101-R-Q49to52,by,by;By,5,1,prep./adv.,0
A,101,R,A-101-R-Q49to52,thomas,Thomas,1,9,,0
A,101,R,A-101-R-Q49to52,who,who,1,1,pron.,0
A,101,R,A-101-R-Q49to52,saw,saw,1,1,n./v.,0
A,101,R,A-101-R-Q49to52,his,his,1,1,pron.,0
A,101,R,A-101-R-Q49to52,travel,travels,1,2,v./n.,0
A,101,R,A-101-R-Q49to52,english,English,1,1,n./adj.,0
A,101,R,A-101-R-Q49to52,first,first,1,1,adj./n./adv.,0
A,101,R,A-101-R-Q49to52,ridicule,ridiculed,1,6,n./v.,0
A,101,R,A-101-R-Q49to52,as,as,5,1,adv./conj./prep./pron.,0
A,101,R,A-101-R-Q49to52,being,being,2,3,n.,0
A,101,R,A-101-R-Q49to52,should,should,1,9,,0
A,101,R,A-101-R-Q49to52,person,person,1,1,n.,0
A,101,R,A-101-R-Q49to52,need,need,1,1,v./aux./n.,0
A,101,R,A-101-R-Q49to52,when,when,1,1,adv./pron./conj.,0
A,101,R,A-101-R-Q49to52,god,God,1,1,n.,0
A,101,R,A-101-R-Q49to52,have,had;have,3,1,v./aux.,0
A,101,R,A-101-R-Q49to52,give,given;gave,2,1,v.,0
A,101,R,A-101-R-Q49to52,him,him,1,1,pron.,0
A,101,R,A-101-R-Q49to52,come,came,1,1,v.,0
A,101,R,A-101-R-Q49to52,symbol,symbol,1,2,n.,0
A,101,R,A-101-R-Q49to52,social,social,2,2,adj.,0
A,101,R,A-101-R-Q49to52,prize,prized,1,2,n./v.,0
A,101,R,A-101-R-Q49to52,possession,possessions,1,4,n.,0
A,101,R,A-101-R-Q49to52,make,made,3,1,v.,0
A,101,R,A-101-R-Q49to52,expensive,expensive,1,2,adj.,0
A,101,R,A-101-R-Q49to52,material,materials,1,2,n.,0
A,101,R,A-101-R-Q49to52,intend,intended,1,4,v.,0
A,101,R,A-101-R-Q49to52,impress,impress;impressed,2,3,v.,0
A,101,R,A-101-R-Q49to52,mid,mid,1,9,,0
A,101,R,A-101-R-Q49to52,eat,eating,1,1,v.,0
A,101,R,A-101-R-Q49to52,consider,considered,2,2,v.,0
A,101,R,A-101-R-Q49to52,fashionable,fashionable,2,3,adj.,0
A,101,R,A-101-R-Q49to52,model,modeled,1,2,n./v.,0
A,101,R,A-101-R-Q49to52,after,after,1,1,prep./conj./adv.,0
A,101,R,A-101-R-Q49to52,kitchen,kitchen,1,1,n.,0
A,101,R,A-101-R-Q49to52,but,but,1,1,conj./prep./adv.,0
A,101,R,A-101-R-Q49to52,small,small,1,1,adj./n./adv.,0
A,101,R,A-101-R-Q49to52,piece,pieces,1,1,n./v.,0
A,101,R,A-101-R-Q49to52,often,often,1,1,"adv. ",0
A,101,R,A-101-R-Q49to52,fell,fell,1,9,,0
A,101,R,A-101-R-Q49to52,slip,slipped,1,2,v./n.,0
A,101,R,A-101-R-Q49to52,late,late,1,1,adj./adv.,0
A,101,R,A-101-R-Q49to52,four,four,1,1,n./adj.,0
A,101,R,A-101-R-Q49to52,curve,curved,3,4,n./v.,0
A,101,R,A-101-R-Q49to52,additional,additional,1,3,adj.,0
A,101,R,A-101-R-Q49to52,diners,diners,1,9,,0
A,101,R,A-101-R-Q49to52,less,less,1,1,adj./adv./pron./prep.,0
A,101,R,A-101-R-Q49to52,likely,likely,1,1,adj./adv.,0
A,101,R,A-101-R-Q49to52,drop,drop,1,2,v./n.,0
A,101,R,A-101-R-Q49to52,serve,served,1,1,v.,0
A,101,R,A-101-R-Q49to52,scoop,scoop,2,3,n./v.,0
A,101,R,A-101-R-Q49to52,so,so,1,1,adv.,0
A,101,R,A-101-R-Q49to52,people,people,1,1,n./v.,0
A,101,R,A-101-R-Q49to52,do,did,3,1,v./aux.,0
A,101,R,A-101-R-Q49to52,constantly,constantly,1,9,,0
A,101,R,A-101-R-Q49to52,switch,switch,1,3,n./v.,0
A,101,R,A-101-R-Q49to52,spoon,spoon,1,1,n./v.,0
A,101,R,A-101-R-Q49to52,while,while,2,1,conj.,0
A,101,R,A-101-R-Q49to52,early,early,1,1,adj./adv.,0
A,101,R,A-101-R-Q49to52,four-tined,four-tined,1,9,,0
A,101,R,A-101-R-Q49to52,develop,developed,1,2,v./(n.),0
A,101,R,A-101-R-Q49to52,germany,Germany,1,9,,0
A,101,R,A-101-R-Q49to52,slowly,slowly,1,9,,0
A,101,R,A-101-R-Q49to52,spread,spread,2,2,v./n.,0
A,101,R,A-101-R-Q49to52,is,is,1,1,v.,0
A,101,R,A-101-R-Q49to52,passage,passage,1,3,n.,0
A,101,R,A-101-R-Q49to52,mainly,mainly,1,9,,0
A,101,R,A-101-R-Q49to52,different,different,1,1,adj.,0
A,101,R,A-101-R-Q49to52,design,designs;design;designed,3,2,n./v.,0
A,101,R,A-101-R-Q49to52,fork-aided,fork-aided,1,9,,0
A,101,R,A-101-R-Q49to52,history,history,1,1,n.,0
A,101,R,A-101-R-Q49to52,development,development,1,2,v./(n.),0
A,101,R,A-101-R-Q49to52,fork-related,fork-related,1,9,,0
A,101,R,A-101-R-Q49to52,which,which,1,1,pron./adj.,0
A,101,R,A-101-R-Q49to52,route,route,1,4,n./v.,0
A,101,R,A-101-R-Q49to52,eastgreeceenglanditalyfrance,EastGreeceEnglandItalyFrance,1,9,,0
A,101,R,A-101-R-Q49to52,greecemiddle,GreeceMiddle,2,9,,0
A,101,R,A-101-R-Q49to52,eastitalyfranceengland,EastItalyFranceEngland,1,9,,0
A,101,R,A-101-R-Q49to52,eastfranceitalygermany,EastFranceItalyGermany,1,9,,0
A,101,R,A-101-R-Q49to52,become,become,1,1,v.,0
A,101,R,A-101-R-Q49to52,popular,popular,1,3,adj./n.,0
A,101,R,A-101-R-Q49to52,british,British,4,9,,0
A,101,R,A-101-R-Q49to52,awkward,awkward,1,4,adj.,0
A,101,R,A-101-R-Q49to52,hand,hands,1,1,n./v.,0
A,101,R,A-101-R-Q49to52,special,special,1,1,adj.,0
A,101,R,A-101-R-Q49to52,noble,nobles,1,3,adj./n.,0
A,101,R,A-101-R-Q49to52,luxurious,luxurious,1,4,adj.,0
A,101,R,A-101-R-Q49to52,dining,dining,1,9,,0
A,101,R,A-101-R-Q49to52,sign,sign,1,2,n./v.,0
A,101,R,A-101-R-Q49to52,into,into,1,1,prep.,0
A,101,R,A-101-R-Q49to52,could,could,1,9,,0
A,101,R,A-101-R-Q49to52,used,used,1,2,adj.,0
A,101,R,A-101-R-Q49to52,look,looked,1,1,v./n.,0
A,101,R,A-101-R-Q49to52,this,this,2,1,pron./adj./adv.,0
A,101,R,A-101-R-Q49to52,way,way,1,1,n.,0
A,101,R,A-101-R-Q49to52,export,export,1,3,v./n.,0
A,101,R,A-101-R-Q49to52,ensure,ensured,1,5,v.,0
A,101,R,A-101-R-Q53to56,and,and,1,1,conj.,1
A,101,R,A-101-R-Q53to56,animal,Animals;animals;animal,5,1,n.,0
A,101,R,A-101-R-Q53to56,are,are,3,1,v.,0
A,101,R,A-101-R-Q53to56,a,a,21,1,art.,0
A,101,R,A-101-R-Q53to56,favorite,favorite,1,2,adj./n.,0
A,101,R,A-101-R-Q53to56,subject,subject,1,2,n.,0
A,101,R,A-101-R-Q53to56,of,of,14,9,,0
A,101,R,A-101-R-Q53to56,many,many,1,1,adj./pron.,0
A,101,R,A-101-R-Q53to56,and,and,5,1,conj.,0
A,101,R,A-101-R-Q53to56,other,other,1,1,adj./pron.,0
A,101,R,A-101-R-Q53to56,pet,pets;pet;Pets,11,1,n./v.,0
A,101,R,A-101-R-Q53to56,top,top,1,1,n./adj./v.,0
A,101,R,A-101-R-Q53to56,the,the;The,22,1,art.,0
A,101,R,A-101-R-Q53to56,follow,followed;follow,2,1,v.,0
A,101,R,A-101-R-Q53to56,by,by,4,1,prep./adv.,0
A,101,R,A-101-R-Q53to56,zoo,zoo,4,1,n.,0
A,101,R,A-101-R-Q53to56,because,because,2,1,conj.,0
A,101,R,A-101-R-Q53to56,it's,it's,2,9,,0
A,101,R,A-101-R-Q53to56,hard,hard,1,1,adj./adv.,0
A,101,R,A-101-R-Q53to56,to,to;To,23,1,prep.,0
A,101,R,A-101-R-Q53to56,get,get,5,1,v.,0
A,101,R,A-101-R-Q53to56,them,them,1,1,pron.,0
A,101,R,A-101-R-Q53to56,sit,sit;sits,2,1,v.,0
A,101,R,A-101-R-Q53to56,still,still,1,1,adj.,0
A,101,R,A-101-R-Q53to56,on,on,4,9,,0
A,101,R,A-101-R-Q53to56,some,some,4,1,adj./pron.,0
A,101,R,A-101-R-Q53to56,professional,professional,2,4,adj./n.,0
A,101,R,A-101-R-Q53to56,photographer,photographers,2,2,n.,0
A,101,R,A-101-R-Q53to56,refuse,refuse,1,2,v.,0
A,101,R,A-101-R-Q53to56,photograph,photograph;photographing,4,2,n./v.,0
A,101,R,A-101-R-Q53to56,way,way,2,1,n.,0
